frame,midi numbers
8119,62.059326
8120,62.04577
8121,62.03804
8122,62.049393
8123,62.059998
8124,62.06962
8125,62.082985
8126,62.086502
8127,62.073715
8128,62.067596
8129,62.088394
8130,62.107986
8131,62.102386
8132,62.077614
8133,62.052307
8134,62.027443
8135,62.012756
8136,62.02797
8137,62.05388
8138,62.057663
8139,62.042236
8140,62.03946
8141,62.052467
8142,62.061752
8143,62.072693
8144,62.085136
8145,62.084785
8146,62.070335
8147,62.070312
8148,62.094444
8149,62.109024
8150,62.09778
8151,62.07142
8152,62.046806
8153,62.022186
8154,62.013557
8155,62.034424
8156,62.057304
8157,62.054802
8158,62.039566
8159,62.041847
8160,62.05517
8161,62.06366
8162,62.075912
8163,62.086586
8164,62.082138
8165,62.067802
8166,62.074554
8167,62.09984
8168,62.108627
8169,62.092323
8170,62.065506
8171,62.041153
8172,62.01777
8173,62.016113
8174,62.040962
8175,62.05921
8176,62.051163
8177,62.03804
8178,62.044876
8179,62.05742
8180,62.065895
8181,62.079086
8182,62.087204
8183,62.07879
8184,62.066605
8185,62.079956
8186,62.10418
8187,62.106873
8188,62.086273
8189,62.05983
8190,62.035347
8191,62.014595
8192,62.020264
8193,62.047035
8194,62.059555
8195,62.04721
8196,62.037796
8197,62.04815
8198,62.059303
8199,62.06848
8200,62.081947
8201,62.086838
8202,62.075058
8203,62.06697
8204,62.08602
8205,62.107193
8206,62.10382
8207,62.079956
8208,62.05436
8209,62.029587
8210,62.012962
8211,62.02571
8212,62.052246
8213,62.058434
8214,62.043488
8215,62.038803
8216,62.051353
8217,62.061073
8218,62.071487
8219,62.084366
8220,62.08551
8221,62.071503
8222,62.069084
8223,62.09221
8224,62.108795
8225,62.099625
8226,62.073715
8227,62.04889
8228,62.02411
8229,62.01306
8230,62.031982
8231,62.056206
8232,62.056015
8233,62.040474
8234,62.04088
8235,62.05423
8236,62.062935
8237,62.074722
8238,62.086143
8239,62.083252
8240,62.068626
8241,62.0728
8242,62.09793
8243,62.108948
8244,62.094475
8245,62.067696
8246,62.04329
8247,62.019295
8248,62.01493
8249,62.03853
8250,62.058693
8251,62.052605
8252,62.038467
8253,62.043694
8254,62.056625
8255,62.065025
8256,62.07794
8257,62.087097
8258,62.08014
8259,62.066887
8260,62.077812
8261,62.102707
8262,62.107704
8263,62.088615
8264,62.061943
8265,62.03752
8266,62.015594
8267,62.01851
8268,62.044838
8269,62.05963
8270,62.048706
8271,62.037727
8272,62.04692
8273,62.05863
8274,62.067474
8275,62.080956
8276,62.087105
8277,62.076485
8278,62.066635
8279,62.08371
8280,62.10624
8281,62.105125
8282,62.08235
8283,62.056404
8284,62.031723
8285,62.01335
8286,62.02352
8287,62.0504
8288,62.05903
8289,62.04483
8290,62.03827
8291,62.05017
8292,62.06041
8293,62.07032
8294,62.083534
8295,62.086136
8296,62.072792
8297,62.0681
8298,62.089905
8299,62.10836
8300,62.101334
8301,62.076035
8302,62.05095
8303,62.026077
8304,62.01278
8305,62.029526
8306,62.054855
8307,62.057037
8308,62.041473
8309,62.039955
8310,62.05317
8311,62.062187
8312,62.073463
8313,62.08555
8314,62.084198
8315,62.069595
8316,62.07122
8317,62.09584
8318,62.10904
8319,62.09649
8320,62.0699
8321,62.045395
8322,62.02098
8323,62.014008
8324,62.03604
8325,62.057907
8326,62.053955
8327,62.039055
8328,62.04254
8329,62.055748
8330,62.064163
8331,62.076706
8332,62.0868
8333,62.08136
8334,62.06736
8335,62.075806
8336,62.10103
8337,62.108322
8338,62.090874
8339,62.064087
8340,62.03972
8341,62.01683
8342,62.016983
8343,62.042526
8344,62.05945
8345,62.0502
8346,62.037857
8347,62.04567
8348,62.057915
8349,62.066513
8350,62.07984
8351,62.087204
8352,62.07788
8353,62.066536
8354,62.08142
8355,62.105057
8356,62.106247
8357,62.084732
8358,62.058487
8359,62.03392
8360,62.01403
8361,62.021507
8362,62.048447
8363,62.05945
8364,62.04628
8365,62.03795
8366,62.04899
8367,62.059784
8368,62.069252
8369,62.082657
8370,62.086647
8371,62.07419
8372,62.067383
8373,62.08761
8374,62.107758
8375,62.10293
8376,62.078453
8377,62.05304
8378,62.02819
8379,62.012802
8380,62.027206
8381,62.053375
8382,62.057983
8383,62.04268
8384,62.03923
8385,62.05213
8386,62.061554
8387,62.072327
8388,62.084946
8389,62.0851
8390,62.07077
8391,62.069916
8392,62.093727
8393,62.109
8394,62.09848
8395,62.072266
8396,62.047546
8397,62.022827
8398,62.01335
8399,62.033585
8400,62.056984
8401,62.055275
8402,62.03988
8403,62.041527
8404,62.054886
8405,62.063446
8406,62.07556
8407,62.086502
8408,62.08259
8409,62.068115
8410,62.073967
8411,62.099236
8412,62.108788
8413,62.09311
8414,62.0663
8415,62.041916
8416,62.018272
8417,62.01568
8418,62.040146
8419,62.05909
8420,62.05168
8421,62.038177
8422,62.04448
8423,62.057175
8424,62.065613
8425,62.07872
8426,62.08719
8427,62.079285
8428,62.066696
8429,62.07924
8430,62.103714
8431,62.107193
8432,62.087112
8433,62.060593
8434,62.036118
8435,62.014908
8436,62.019646
8437,62.046318
8438,62.05963
8439,62.047745
8440,62.037766
8441,62.047745
8442,62.059097
8443,62.068176
8444,62.081642
8445,62.086975
8446,62.075577
8447,62.066856
8448,62.085243
8449,62.106888
8450,62.10428
8451,62.08078
8452,62.05506
8453,62.030304
8454,62.013054
8455,62.02495
8456,62.051636
8457,62.05867
8458,62.043945
8459,62.038605
8460,62.050957
8461,62.060844
8462,62.07109
8463,62.08409
8464,62.085747
8465,62.071945
8466,62.068718
8467,62.091415
8468,62.108658
8469,62.100212
8470,62.074493
8471,62.049583
8472,62.024757
8473,62.01294
8474,62.031128
8475,62.055756
8476,62.056374
8477,62.040787
8478,62.040535
8479,62.053856
8480,62.062653
8481,62.07428
8482,62.085938
8483,62.083572
8484,62.068924
8485,62.07222
8486,62.0972
8487,62.10898
8488,62.095154
8489,62.068436
8490,62.044
8491,62.01985
8492,62.014587
8493,62.037666
8494,62.05844
8495,62.053078
8496,62.038635
8497,62.043274
8498,62.05632
8499,62.064713
8500,62.07749
8501,62.086975
8502,62.08055
8503,62.067017
8504,62.07711
8505,62.102142
8506,62.107925
8507,62.089386
8508,62.062668
8509,62.038284
8510,62.015976
8511,62.017944
8512,62.044037
8513,62.059593
8514,62.049217
8515,62.03775
8516,62.046494
8517,62.058395
8518,62.06716
8519,62.080597
8520,62.087173
8521,62.07699
8522,62.06659
8523,62.08294
8524,62.105865
8525,62.10553
8526,62.08319
8527,62.05712
8528,62.032455
8529,62.013535
8530,62.022797
8531,62.04976
8532,62.05921
8533,62.04532
8534,62.038147
8535,62.04979
8536,62.06022
8537,62.069977
8538,62.083282
8539,62.086365
8540,62.073296
8541,62.06784
8542,62.08915
8543,62.108192
8544,62.101906
8545,62.07689
8546,62.051674
8547,62.02681
8548,62.01277
8549,62.028732
8550,62.054382
8551,62.057396
8552,62.041885
8553,62.03971
8554,62.052834
8555,62.06198
8556,62.073074
8557,62.085358
8558,62.084526
8559,62.069977
8560,62.070747
8561,62.095123
8562,62.109047
8563,62.097183
8564,62.070717
8565,62.046158
8566,62.02162
8567,62.01377
8568,62.035202
8569,62.057617
8570,62.054413
8571,62.03932
8572,62.04219
8573,62.055473
8574,62.06392
8575,62.07631
8576,62.0867
8577,62.08177
8578,62.06758
8579,62.075134
8580,62.100418
8581,62.10849
8582,62.09163
8583,62.06482
8584,62.04048
8585,62.017334
8586,62.01654
8587,62.041733
8588,62.05935
8589,62.050705
8590,62.037956
8591,62.045273
8592,62.057663
8593,62.066177
8594,62.07943
8595,62.08719
8596,62.07833
8597,62.066544
8598,62.080635
8599,62.1046
8600,62.10656
8601,62.08551
8602,62.059174
8603,62.034676
8604,62.014328
8605,62.02086
8606,62.04773
8607,62.05951
8608,62.04677
8609,62.037865
8610,62.04856
8611,62.05954
8612,62.068855
8613,62.082306
8614,62.086746
8615,62.07463
8616,62.067146
8617,62.08676
8618,62.107445
8619,62.103363
8620,62.079193
8621,62.053703
8622,62.028915
8623,62.012894
8624,62.02642
8625,62.05278
8626,62.058212
8627,62.043106
8628,62.039
8629,62.051712
8630,62.06128
8631,62.07186
8632,62.084633
8633,62.08531
8634,62.071136
8635,62.069458
8636,62.092934
8637,62.108902
8638,62.09909
8639,62.073006
8640,62.04825
8641,62.0235
8642,62.01319
8643,62.032753
8644,62.05658
8645,62.05565
8646,62.040176
8647,62.041176
8648,62.054527
8649,62.063156
8650,62.07509
8651,62.086304
8652,62.08293
8653,62.068375
8654,62.073357
8655,62.098557
8656,62.108887
8657,62.093834
8658,62.06703
8659,62.04265
8660,62.018806
8661,62.01528
8662,62.039307
8663,62.05889
8664,62.052177
8665,62.038322
8666,62.044075
8667,62.0569
8668,62.065308
8669,62.07831
8670,62.087143
8671,62.079727
8672,62.066788
8673,62.0785
8674,62.103203
8675,62.107475
8676,62.087906
8677,62.06131
8678,62.036873
8679,62.015266
8680,62.01905
8681,62.045555
8682,62.059647
8683,62.04825
8684,62.037743
8685,62.047318
8686,62.05887
8687,62.067833
8688,62.0813
8689,62.08705
8690,62.076057
8691,62.066727
8692,62.084442
8693,62.106552
8694,62.10473
8695,62.08162
8696,62.05578
8697,62.031036
8698,62.013184
8699,62.024193
8700,62.051018
8701,62.058884
8702,62.04442
8703,62.03843
8704,62.050568
8705,62.06064
8706,62.070732
8707,62.083862
8708,62.086006
8709,62.072426
8710,62.068413
8711,62.090668
8712,62.108543
8713,62.100838
8714,62.075333
8715,62.05031
8716,62.02545
8717,62.012833
8718,62.03029
8719,62.055298
8720,62.056725
8721,62.041138
8722,62.040222
8723,62.053505
8724,62.06241
8725,62.07386
8726,62.08577
8727,62.083946
8728,62.069305
8729,62.071724
8730,62.096535
8731,62.109055
8732,62.0959
8733,62.069244
8734,62.04477
8735,62.020447
8736,62.014282
8737,62.036842
8738,62.058205
8739,62.05355
8740,62.038864
8741,62.042908
8742,62.056046
8743,62.064445
8744,62.077103
8745,62.08693
8746,62.08101
8747,62.067207
8748,62.07644
8749,62.101593
8750,62.10817
8751,62.090195
8752,62.06343
8753,62.039055
8754,62.01644
8755,62.01745
8756,62.04328
8757,62.059555
8758,62.04975
8759,62.03782
8760,62.04609
8761,62.058167
8762,62.06684
8763,62.08023
8764,62.08722
8765,62.077477
8766,62.066566
8767,62.08216
8768,62.10547
8769,62.105927
8770,62.084015
8771,62.057846
8772,62.03324
8773,62.01381
8774,62.02214
8775,62.049095
8776,62.059357
8777,62.045837
8778,62.03804
8779,62.049377
8780,62.059998
8781,62.069595
8782,62.082962
8783,62.086517
8784,62.073753
8785,62.06758
8786,62.088333
8787,62.10798
8788,62.102448
8789,62.077682
8790,62.052383
8791,62.02752
8792,62.01278
8793,62.02793
8794,62.05387
8795,62.05771
8796,62.042305
8797,62.03946
8798,62.052467
8799,62.061752
8800,62.072685
8801,62.08513
8802,62.084824
8803,62.07036
8804,62.070274
8805,62.094383
8806,62.109024
8807,62.097855
8808,62.071495
8809,62.046867
8810,62.02224
8811,62.013535
8812,62.034363
8813,62.05728
8814,62.054848
8815,62.03959
8816,62.041824
8817,62.055138
8818,62.063644
8819,62.07589
8820,62.086586
8821,62.08219
8822,62.067833
8823,62.07451
8824,62.099792
8825,62.108658
8826,62.0924
8827,62.065575
8828,62.041206
8829,62.01779
8830,62.01606
8831,62.040894
8832,62.05922
8833,62.051224
8834,62.038063
8835,62.044846
8836,62.057404
8837,62.065872
8838,62.079056
8839,62.08719
8840,62.078827
8841,62.066605
8842,62.079895
8843,62.10414
8844,62.106888
8845,62.08635
8846,62.059906
8847,62.035423
8848,62.01461
8849,62.02021
8850,62.046997
8851,62.059586
8852,62.04727
8853,62.037796
8854,62.048134
8855,62.05931
8856,62.068512
8857,62.08197
8858,62.086884
8859,62.07515
8860,62.066994
8861,62.086
8862,62.107193
8863,62.103874
8864,62.080063
8865,62.05443
8866,62.029648
8867,62.012955
8868,62.025635
8869,62.0522
8870,62.05847
8871,62.043533
8872,62.038788
8873,62.05133
8874,62.061066
8875,62.07148
8876,62.08439
8877,62.085587
8878,62.071587
8879,62.06909
8880,62.09218
8881,62.10881
8882,62.0997
8883,62.073814
8884,62.048973
8885,62.024162
8886,62.013046
8887,62.0319
8888,62.05616
8889,62.056038
8890,62.04049
8891,62.04084
8892,62.054184
8893,62.062897
8894,62.074654
8895,62.086105
8896,62.08326
8897,62.068634
8898,62.07274
8899,62.097862
8900,62.108948
8901,62.09452
8902,62.06775
8903,62.043343
8904,62.01934
8905,62.0149
8906,62.038445
8907,62.05867
8908,62.052635
8909,62.038483
8910,62.043648
8911,62.056587
8912,62.064972
8913,62.07785
8914,62.08705
8915,62.08013
8916,62.066864
8917,62.07772
8918,62.10263
8919,62.107697
8920,62.088654
8921,62.06198
8922,62.037582
8923,62.015617
8924,62.018456
8925,62.044754
8926,62.0596
8927,62.048737
8928,62.03772
8929,62.046875
8930,62.058594
8931,62.06745
8932,62.080894
8933,62.087097
8934,62.076515
8935,62.066628
8936,62.083633
8937,62.106186
8938,62.105133
8939,62.082413
8940,62.056458
8941,62.031776
8942,62.013367
8943,62.023453
8944,62.050346
8945,62.059036
8946,62.04486
8947,62.038254
8948,62.050125
8949,62.06038
8950,62.070297
8951,62.08352
8952,62.08615
8953,62.072838
8954,62.06807
8955,62.089844
8956,62.108345
8957,62.10137
8958,62.07611
8959,62.05101
8960,62.026154
8961,62.012794
8962,62.02948
8963,62.05484
8964,62.057083
8965,62.04152
8966,62.039955
8967,62.053154
8968,62.062195
8969,62.07345
8970,62.08555
8971,62.084244
8972,62.069633
8973,62.071182
8974,62.095795
8975,62.109055
8976,62.096573
8977,62.070015
8978,62.099503
8979,62.111115
8980,62.106766
8981,62.12909
8982,62.124367
8983,62.099792
8984,62.115494
8985,62.143257
8986,62.115906
8987,62.13304
8988,62.161728
8989,62.224632
8990,62.222878
8991,62.198112
8992,62.24125
8993,62.30194
8994,62.298798
8995,62.313263
8996,62.346878
8997,62.32553
8998,62.276604
8999,62.280518
9000,62.31835
9001,62.28943
9002,62.244125
9003,62.24893
9004,62.28872
9005,62.28955
9006,62.313637
9007,62.387115
9008,62.400093
9009,62.365875
9010,62.386505
9011,62.454445
9012,62.472115
9013,62.480293
9014,62.515366
9015,62.51317
9016,62.470856
9017,62.451782
9018,62.472534
9019,62.464813
9020,62.42865
9021,62.41954
9022,62.445297
9023,62.465775
9024,62.49238
9025,62.533752
9026,62.559837
9027,62.5533
9028,62.561203
9029,62.59111
9030,62.626236
9031,62.654465
9032,62.670486
9033,62.6774
9034,62.659576
9035,62.65117
9036,62.633484
9037,62.61528
9038,62.61016
9039,62.60721
9040,62.604897
9041,62.6187
9042,62.676483
9043,62.69771
9044,62.694565
9045,62.72209
9046,62.751778
9047,62.749367
9048,62.755775
9049,62.81041
9050,62.830254
9051,62.818054
9052,62.826286
9053,62.84162
9054,62.817635
9055,62.762688
9056,62.766403
9057,62.787613
9058,62.775368
9059,62.77356
9060,62.826553
9061,62.867615
9062,62.84089
9063,62.86016
9064,62.92021
9065,62.92331
9066,62.900604
9067,62.932686
9068,62.977303
9069,62.95842
9070,62.96602
9071,63.00621
9072,62.990814
9073,62.931953
9074,62.91086
9075,62.938858
9076,62.939285
9077,62.940247
9078,62.96917
9079,62.99829
9080,63.001335
9081,63.00048
9082,63.049767
9083,63.077965
9084,63.061913
9085,63.061394
9086,63.084564
9087,63.096237
9088,63.09944
9089,63.136948
9090,63.137283
9091,63.09552
9092,63.072662
9093,63.06658
9094,63.080643
9095,63.099747
9096,63.12004
9097,63.115074
9098,63.126755
9099,63.157715
9100,63.168808
9101,63.193703
9102,63.207634
9103,63.207474
9104,63.187965
9105,63.19857
9106,63.219345
9107,63.187073
9108,63.15013
9109,63.119827
9110,63.12175
9111,63.11783
9112,63.112946
9113,63.104973
9114,63.135696
9115,63.115364
9116,63.102478
9117,63.09455
9118,63.07309
9119,63.076088
9120,63.084976
9121,63.071922
9122,63.043144
9123,63.04033
9124,63.051468
9125,63.044044
9126,63.03357
9127,63.032303
9128,63.023453
9129,63.022346
9130,63.05712
9131,63.097473
9132,63.10649
9133,63.096527
9134,63.091103
9135,63.082916
9136,63.072845
9137,63.07921
9138,63.08438
9139,63.063454
9140,63.03884
9141,63.044014
9142,63.051445
9143,63.040108
9144,63.032845
9145,63.03096
9146,63.0205
9147,63.02858
9148,63.07041
9149,63.103416
9150,63.10431
9151,63.09424
9152,63.089813
9153,63.079216
9154,63.07296
9155,63.08226
9156,63.08136
9157,63.05452
9158,63.037483
9159,63.04782
9160,63.049507
9161,63.036728
9162,63.032715
9163,63.028526
9164,63.01912
9165,63.038048
9166,63.08275
9167,63.106476
9168,63.101227
9169,63.092674
9170,63.087738
9171,63.07583
9172,63.074646
9173,63.084396
9174,63.07579
9175,63.046524
9176,63.03872
9177,63.05063
9178,63.046165
9179,63.034325
9180,63.03253
9181,63.025246
9182,63.020317
9183,63.050003
9184,63.093033
9185,63.10704
9186,63.098053
9187,63.09163
9188,63.084824
9189,63.0735
9190,63.077446
9191,63.08493
9192,63.0681
9193,63.040726
9194,63.041855
9195,63.051704
9196,63.042213
9197,63.033066
9198,63.03174
9199,63.021935
9200,63.02475
9201,63.0632
9202,63.10054
9203,63.10562
9204,63.09533
9205,63.090553
9206,63.081238
9207,63.072693
9208,63.08062
9209,63.083237
9210,63.059235
9211,63.037758
9212,63.045753
9213,63.05076
9214,63.03843
9215,63.03267
9216,63.0299
9217,63.01956
9218,63.032524
9219,63.07625
9220,63.105156
9221,63.102943
9222,63.093407
9223,63.088974
9224,63.077614
9225,63.073563
9226,63.08335
9227,63.07904
9228,63.050575
9229,63.03768
9230,63.049263
9231,63.048126
9232,63.03546
9233,63.0326
9234,63.02703
9235,63.019287
9236,63.043274
9237,63.087776
9238,63.107033
9239,63.09974
9240,63.092148
9241,63.086548
9242,63.074646
9243,63.075836
9244,63.08484
9245,63.07244
9246,63.043503
9247,63.039955
9248,63.05139
9249,63.044426
9250,63.03363
9251,63.032257
9252,63.02368
9253,63.021942
9254,63.055984
9255,63.096855
9256,63.10662
9257,63.096733
9258,63.09118
9259,63.08329
9260,63.07299
9261,63.07891
9262,63.084442
9263,63.064102
9264,63.03901
9265,63.043655
9266,63.051605
9267,63.040504
9268,63.03286
9269,63.031075
9270,63.020706
9271,63.027977
9272,63.069336
9273,63.103043
9274,63.10453
9275,63.094368
9276,63.089966
9277,63.079643
9278,63.072983
9279,63.08201
9280,63.081627
9281,63.055176
9282,63.037437
9283,63.047554
9284,63.049866
9285,63.037064
9286,63.032715
9287,63.028778
9288,63.01921
9289,63.03721
9290,63.081825
9291,63.10636
9292,63.101517
9293,63.092773
9294,63.088036
9295,63.076233
9296,63.07453
9297,63.084244
9298,63.07628
9299,63.047073
9300,63.038513
9301,63.05052
9302,63.046623
9303,63.034546
9304,63.032555
9305,63.02556
9306,63.020157
9307,63.04895
9308,63.092285
9309,63.107094
9310,63.09829
9311,63.091698
9312,63.085175
9313,63.07376
9314,63.07721
9315,63.084885
9316,63.068726
9317,63.041046
9318,63.041542
9319,63.05179
9320,63.04267
9321,63.033188
9322,63.031845
9323,63.022217
9324,63.024284
9325,63.062103
9326,63.10005
9327,63.105812
9328,63.09552
9329,63.090675
9330,63.081657
9331,63.0728
9332,63.080353
9333,63.08339
9334,63.05992
9335,63.03785
9336,63.045456
9337,63.05104
9338,63.038834
9339,63.0327
9340,63.030106
9341,63.019745
9342,63.031807
9343,63.07521
9344,63.10489
9345,63.103188
9346,63.093506
9347,63.089165
9348,63.07802
9349,63.07351
9350,63.083122
9351,63.079422
9352,63.05124
9353,63.037613
9354,63.049118
9355,63.04859
9356,63.035828
9357,63.032692
9358,63.027405
9359,63.01934
9360,63.04238
9361,63.08693
9362,63.10697
9363,63.09999
9364,63.092224
9365,63.08686
9366,63.074997
9367,63.075684
9368,63.084747
9369,63.07302
9370,63.043983
9371,63.03974
9372,63.051407
9373,63.044937
9374,63.03385
9375,63.03237
9376,63.024048
9377,63.021683
9378,63.05493
9379,63.096237
9380,63.106735
9381,63.09694
9382,63.091263
9383,63.083687
9384,63.07318
9385,63.07866
9386,63.084488
9387,63.064766
9388,63.039223
9389,63.043335
9390,63.05178
9391,63.040955
9392,63.03292
9393,63.031204
9394,63.02095
9395,63.02736
9396,63.068237
9397,63.10266
9398,63.10475
9399,63.094498
9400,63.090103
9401,63.08004
9402,63.072975
9403,63.081703
9404,63.08184
9405,63.05577
9406,63.03734
9407,63.047226
9408,63.05014
9409,63.03734
9410,63.032654
9411,63.028946
9412,63.019234
9413,63.036285
9414,63.080826
9415,63.106194
9416,63.101753
9417,63.092834
9418,63.08824
9419,63.076553
9420,63.07434
9421,63.084015
9422,63.076683
9423,63.047546
9424,63.03823
9425,63.050323
9426,63.04698
9427,63.034714
9428,63.032486
9429,63.025787
9430,63.019943
9431,63.047867
9432,63.091515
9433,63.107132
9434,63.09852
9435,63.091743
9436,63.085503
9437,63.073997
9438,63.07695
9439,63.084824
9440,63.06932
9441,63.041367
9442,63.041206
9443,63.051826
9444,63.043106
9445,63.03325
9446,63.031883
9447,63.02247
9448,63.023827
9449,63.06099
9450,63.09955
9451,63.106003
9452,63.095703
9453,63.090782
9454,63.082077
9455,63.072914
9456,63.080093
9457,63.08354
9458,63.060623
9459,63.037964
9460,63.04516
9461,63.051308
9462,63.039253
9463,63.032738
9464,63.03029
9465,63.019928
9466,63.031067
9467,63.074158
9468,63.104614
9469,63.103424
9470,63.093605
9471,63.08934
9472,63.078407
9473,63.07344
9474,63.08287
9475,63.079727
9476,63.051804
9477,63.03743
9478,63.048843
9479,63.04892
9480,63.03605
9481,63.032608
9482,63.027588
9483,63.01924
9484,63.04135
9485,63.086006
9486,63.106895
9487,63.100227
9488,63.092262
9489,63.087128
9490,63.075287
9491,63.075447
9492,63.08457
9493,63.07351
9494,63.044373
9495,63.0394
9496,63.051308
9497,63.045334
9498,63.033943
9499,63.03231
9500,63.02427
9501,63.02134
9502,63.053795
9503,63.09555
9504,63.106827
9505,63.097122
9506,63.0913
9507,63.084023
9508,63.07332
9509,63.07834
9510,63.084457
9511,63.065346
9512,63.039352
9513,63.042923
9514,63.051857
9515,63.04132
9516,63.032906
9517,63.031258
9518,63.021133
9519,63.026733
9520,63.0671
9521,63.10224
9522,63.10495
9523,63.094612
9524,63.090202
9525,63.08042
9526,63.072983
9527,63.08143
9528,63.08207
9529,63.056442
9530,63.037323
9531,63.046936
9532,63.05046
9533,63.037704
9534,63.032654
9535,63.02916
9536,63.01934
9537,63.03546
9538,63.07985
9539,63.106018
9540,63.102005
9541,63.09291
9542,63.08847
9543,63.076935
9544,63.074226
9545,63.0838
9546,63.077118
9547,63.04812
9548,63.038055
9549,63.0502
9550,63.04744
9551,63.034973
9552,63.032524
9553,63.026108
9554,63.019844
9555,63.046867
9556,63.090714
9557,63.107132
9558,63.098732
9559,63.09178
9560,63.085815
9561,63.074265
9562,63.076706
9563,63.08474
9564,63.069893
9565,63.041687
9566,63.040863
9567,63.05184
9568,63.04354
9569,63.03334
9570,63.031914
9571,63.02272
9572,63.023376
9573,63.059853
9574,63.09897
9575,63.106125
9576,63.09584
9577,63.090828
9578,63.082428
9579,63.072983
9580,63.079758
9581,63.08361
9582,63.06122
9583,63.038002
9584,63.044754
9585,63.051476
9586,63.03958
9587,63.032684
9588,63.030373
9589,63.02005
9590,63.03032
9591,63.073074
9592,63.10431
9593,63.10366
9594,63.09369
9595,63.089508
9596,63.078796
9597,63.07337
9598,63.08261
9599,63.080048
9600,63.0524
9601,63.037285
9602,63.048584
9603,63.04927
9604,63.036316
9605,63.03257
9606,63.02781
9607,63.019196
9608,63.04039
9609,63.085114
9610,63.106842
9611,63.100494
9612,63.09233
9613,63.087402
9614,63.075615
9615,63.075264
9616,63.084435
9617,63.074028
9618,63.044838
9619,63.039124
9620,63.05123
9621,63.045776
9622,63.03412
9623,63.03232
9624,63.024544
9625,63.021057
9626,63.052704
9627,63.09487
9628,63.106926
9629,63.097336
9630,63.09137
9631,63.08439
9632,63.073532
9633,63.078094
9634,63.084488
9635,63.06601
9636,63.039627
9637,63.04261
9638,63.05201
9639,63.041763
9640,63.03298
9641,63.031372
9642,63.021385
9643,63.026176
9644,63.066
9645,63.1018
9646,63.105156
9647,63.09475
9648,63.090324
9649,63.080826
9650,63.073013
9651,63.081146
9652,63.08226
9653,63.057083
9654,63.037308
9655,63.046623
9656,63.05075
9657,63.03804
9658,63.032623
9659,63.029335
9660,63.01941
9661,63.034615
9662,63.078827
9663,63.105812
9664,63.102257
9665,63.09298
9666,63.088676
9667,63.0773
9668,63.07412
9669,63.083595
9670,63.07753
9671,63.04866
9672,63.03784
9673,63.050026
9674,63.047867
9675,63.035217
9676,63.032524
9677,63.026382
9678,63.019714
9679,63.045853
9680,63.089928
9681,63.107162
9682,63.099
9683,63.091858
9684,63.086166
9685,63.074554
9686,63.076515
9687,63.084694
9688,63.07051
9689,63.04206
9690,63.04055
9691,63.05188
9692,63.044014
9693,63.033478
9694,63.031982
9695,63.023018
9696,63.022995
9697,63.058777
9698,63.098434
9699,63.10633
9700,63.09607
9701,63.090958
9702,63.082855
9703,63.07315
9704,63.07953
9705,63.08374
9706,63.061913
9707,63.038155
9708,63.04445
9709,63.05172
9710,63.040024
9711,63.032738
9712,63.03055
9713,63.020256
9714,63.029633
9715,63.07202
9716,63.10401
9717,63.10392
9718,63.093826
9719,63.089676
9720,63.07921
9721,63.07335
9722,63.082367
9723,63.080353
9724,63.05301
9725,63.037155
9726,63.0483
9727,63.049606
9728,63.03659
9729,63.03251
9730,63.028
9731,63.019165
9732,63.03943
9733,63.084167
9734,63.106735
9735,63.10074
9736,63.09236
9737,63.08763
9738,63.075928
9739,63.075058
9740,63.084244
9741,63.074493
9742,63.045265
9743,63.038803
9744,63.0511
9745,63.04619
9746,63.034256
9747,63.032303
9748,63.024788
9749,63.020782
9750,63.05159
9751,63.094154
9752,63.106987
9753,63.097534
9754,63.091415
9755,63.084732
9756,63.07373
9757,63.077827
9758,63.084457
9759,63.066612
9760,63.039833
9761,63.04222
9762,63.05208
9763,63.042175
9764,63.033005
9765,63.031395
9766,63.021576
9767,63.025604
9768,63.064857
9769,63.101334
9770,63.10533
9771,63.09488
9772,63.09041
9773,63.0812
9774,63.073044
9775,63.080864
9776,63.082436
9777,63.057716
9778,63.037292
9779,63.04628
9780,63.05101
9781,63.03839
9782,63.032585
9783,63.029488
9784,63.0195
9785,63.0338
9786,63.07779
9787,63.10559
9788,63.102493
9789,63.09305
9790,63.088852
9791,63.07766
9792,63.074005
9793,63.083374
9794,63.077927
9795,63.049232
9796,63.03765
9797,63.049835
9798,63.048264
9799,63.035454
9800,63.032486
9801,63.026627
9802,63.019577
9803,63.044807
9804,63.089073
9805,63.107117
9806,63.099213
9807,63.09188
9808,63.086433
9809,63.074814
9810,63.07625
9811,63.084557
9812,63.071053
9813,63.042427
9814,63.040222
9815,63.051857
9816,63.04445
9817,63.033585
9818,63.032005
9819,63.023277
9820,63.022606
9821,63.057648
9822,63.09783
9823,63.106445
9824,63.096214
9825,63.09099
9826,63.083206
9827,63.073265
9828,63.07923
9829,63.0838
9830,63.062553
9831,63.038277
9832,63.044075
9833,63.051895
9834,63.040443
9835,63.03276
9836,63.030663
9837,63.020447
9838,63.02896
9839,63.07094
9840,63.10367
9841,63.104156
9842,63.09394
9843,63.08982
9844,63.07962
9845,63.073357
9846,63.082138
9847,63.080666
9848,63.053673
9849,63.0371
9850,63.048058
9851,63.050003
9852,63.036957
9853,63.03254
9854,63.028282
9855,63.019226
9856,63.03856
9857,63.083275
9858,63.10666
9859,63.101036
9860,63.092476
9861,63.08792
9862,63.076332
9863,63.074966
9864,63.08413
9865,63.07502
9866,63.045807
9867,63.03858
