frame,frequency
9039,304.14743
9040,304.1068
9041,304.34937
9042,305.3669
9043,305.74155
9044,305.686
9045,306.17245
9046,306.6979
9047,306.6552
9048,306.76874
9049,307.73837
9050,308.0913
9051,307.8743
9052,308.02072
9053,308.29367
9054,307.86682
9055,306.89124
9056,306.95712
9057,307.3334
9058,307.1161
9059,307.084
9060,308.02545
9061,308.7569
9062,308.28064
9063,308.62402
9064,309.69638
9065,309.7518
9066,309.34583
9067,309.91962
9068,310.71936
9069,310.38065
9070,310.51688
9071,311.23862
9072,310.96194
9073,309.9065
9074,309.5291
9075,310.0301
9076,310.03775
9077,310.055
9078,310.5734
9079,311.09625
9080,311.15097
9081,311.13562
9082,312.02264
9083,312.53128
9084,312.24164
9085,312.23227
9086,312.65045
9087,312.8613
9088,312.91925
9089,313.5979
9090,313.60397
9091,312.84836
9092,312.43558
9093,312.32584
9094,312.57962
9095,312.92474
9096,313.29178
9097,313.20193
9098,313.4133
9099,313.97427
9100,314.17554
9101,314.62762
9102,314.88092
9103,314.87802
9104,314.52338
9105,314.71613
9106,315.094
9107,314.50717
9108,313.8368
9109,313.28793
9110,313.3227
9111,313.25174
9112,313.1634
9113,313.01923
9114,313.57523
9115,313.20715
9116,312.9741
9117,312.83087
9118,312.4433
9119,312.4974
9120,312.65787
9121,312.4222
9122,311.90332
9123,311.8526
9124,312.0533
9125,311.91953
9126,311.73087
9127,311.70804
9128,311.54874
9129,311.52884
9130,312.1552
9131,312.88364
9132,313.04666
9133,312.86655
9134,312.76855
9135,312.6207
9136,312.43887
9137,312.55374
9138,312.64716
9139,312.26944
9140,311.8258
9141,311.91898
9142,312.0529
9143,311.8486
9144,311.7178
9145,311.6839
9146,311.4956
9147,311.64102
9148,312.39496
9149,312.99106
9150,313.00723
9151,312.8252
9152,312.74527
9153,312.55386
9154,312.44095
9155,312.60883
9156,312.59256
9157,312.10834
9158,311.80133
9159,311.98758
9160,312.01797
9161,311.78775
9162,311.71545
9163,311.64008
9164,311.47076
9165,311.8115
9166,312.61765
9167,313.04642
9168,312.9515
9169,312.79694
9170,312.70776
9171,312.49274
9172,312.47137
9173,312.6474
9174,312.492
9175,311.96423
9176,311.8236
9177,312.03818
9178,311.95773
9179,311.74448
9180,311.71216
9181,311.581
9182,311.49234
9183,312.0269
9184,312.80344
9185,313.0566
9186,312.89413
9187,312.77805
9188,312.65512
9189,312.4507
9190,312.5219
9191,312.65704
9192,312.35324
9193,311.85974
9194,311.8801
9195,312.0576
9196,311.88654
9197,311.72177
9198,311.6979
9199,311.52142
9200,311.57208
9201,312.26486
9202,312.9391
9203,313.03098
9204,312.8449
9205,312.7586
9206,312.59036
9207,312.43613
9208,312.57922
9209,312.62646
9210,312.19333
9211,311.80627
9212,311.95032
9213,312.0405
9214,311.8184
9215,311.71466
9216,311.6648
9217,311.47876
9218,311.71204
9219,312.50027
9220,313.02255
9221,312.9825
9222,312.81018
9223,312.7301
9224,312.52493
9225,312.4518
9226,312.6285
9227,312.5507
9228,312.03723
9229,311.80493
9230,312.01358
9231,311.9931
9232,311.76492
9233,311.7134
9234,311.61316
9235,311.4738
9236,311.90567
9237,312.70847
9238,313.0565
9239,312.92462
9240,312.7874
9241,312.68628
9242,312.47137
9243,312.49286
9244,312.6554
9245,312.43158
9246,311.90976
9247,311.84586
9248,312.05194
9249,311.9264
9250,311.73196
9251,311.7072
9252,311.55286
9253,311.52158
9254,312.13474
9255,312.87247
9256,313.049
9257,312.87027
9258,312.7699
9259,312.6274
9260,312.44147
9261,312.54834
9262,312.64822
9263,312.28113
9264,311.82883
9265,311.91254
9266,312.0558
9267,311.85574
9268,311.71808
9269,311.68594
9270,311.49933
9271,311.6302
9272,312.37555
9273,312.98434
9274,313.0112
9275,312.8275
9276,312.74802
9277,312.56158
9278,312.44135
9279,312.60428
9280,312.59738
9281,312.12015
9282,311.8005
9283,311.98276
9284,312.02444
9285,311.79376
9286,311.71545
9287,311.6446
9288,311.47244
9289,311.7964
9290,312.60098
9291,313.04434
9292,312.95676
9293,312.79874
9294,312.71313
9295,312.50003
9296,312.4693
9297,312.64465
9298,312.50085
9299,311.97412
9300,311.8199
9301,312.03625
9302,311.966
9303,311.74844
9304,311.7126
9305,311.58664
9306,311.48944
9307,312.00793
9308,312.7899
9309,313.0576
9310,312.8984
9311,312.7793
9312,312.66147
9313,312.4554
9314,312.51764
9315,312.65622
9316,312.36453
9317,311.8655
9318,311.87445
9319,312.05908
9320,311.8948
9321,311.724
9322,311.6998
9323,311.52652
9324,311.56372
9325,312.2451
9326,312.93027
9327,313.0344
9328,312.84836
9329,312.76083
9330,312.59793
9331,312.43805
9332,312.5744
9333,312.6292
9334,312.20572
9335,311.80792
9336,311.94498
9337,312.0456
9338,311.82565
9339,311.7152
9340,311.6685
9341,311.48203
9342,311.69913
9343,312.48157
9344,313.01773
9345,312.98697
9346,312.81195
9347,312.73352
9348,312.53226
9349,312.45087
9350,312.62442
9351,312.5576
9352,312.0492
9353,311.80365
9354,312.01096
9355,312.00146
9356,311.7715
9357,311.71506
9358,311.61987
9359,311.47476
9360,311.8896
9361,312.69315
9362,313.0554
9363,312.92914
9364,312.7888
9365,312.69193
9366,312.4777
9367,312.4901
9368,312.65375
9369,312.44202
9370,311.91843
9371,311.842
9372,312.05222
9373,311.9356
9374,311.73596
9375,311.7093
9376,311.55948
9377,311.5169
9378,312.11575
9379,312.8613
9380,313.0511
9381,312.874
9382,312.77142
9383,312.63458
9384,312.44495
9385,312.54382
9386,312.64905
9387,312.2931
9388,311.83267
9389,311.90677
9390,312.05896
9391,311.86386
9392,311.71918
9393,311.68826
9394,311.50372
9395,311.61905
9396,312.3557
9397,312.97745
9398,313.01523
9399,312.8299
9400,312.7505
9401,312.56876
9402,312.44122
9403,312.5988
9404,312.60126
9405,312.1309
9406,311.79874
9407,311.97687
9408,312.0294
9409,311.79874
9410,311.71436
9411,311.6476
9412,311.4728
9413,311.7798
9414,312.58295
9415,313.0413
9416,312.96103
9417,312.79984
9418,312.71686
9419,312.5058
9420,312.46588
9421,312.6405
9422,312.50815
9423,311.98264
9424,311.81482
9425,312.03268
9426,311.97244
9427,311.75146
9428,311.71133
9429,311.59076
9430,311.4856
9431,311.9884
9432,312.776
9433,313.05826
9434,312.90253
9435,312.78012
9436,312.6674
9437,312.4597
9438,312.51297
9439,312.65512
9440,312.37527
9441,311.87128
9442,311.86838
9443,312.05975
9444,311.90262
9445,311.7251
9446,311.7005
9447,311.53104
9448,311.55548
9449,312.22498
9450,312.92114
9451,313.03784
9452,312.85165
9453,312.76276
9454,312.60553
9455,312.44012
9456,312.5697
9457,312.632
9458,312.21838
9459,311.81
9460,311.9396
9461,312.0504
9462,311.83322
9463,311.71588
9464,311.67178
9465,311.48532
9466,311.6858
9467,312.46255
9468,313.01273
9469,312.99124
9470,312.81375
9471,312.7367
9472,312.53928
9473,312.44962
9474,312.61984
9475,312.56308
9476,312.05936
9477,311.80038
9478,312.00598
9479,312.0074
9480,311.77548
9481,311.71356
9482,311.62317
9483,311.473
9484,311.871
9485,312.67648
9486,313.054
9487,312.93344
9488,312.7895
9489,312.69675
9490,312.48294
9491,312.48584
9492,312.65057
9493,312.45087
9494,311.92545
9495,311.83582
9496,312.0504
9497,311.94278
9498,311.7376
9499,311.7082
9500,311.56345
9501,311.5107
9502,312.09525
9503,312.8489
9504,313.05276
9505,312.87732
9506,312.77213
9507,312.64066
9508,312.44742
9509,312.53802
9510,312.6485
9511,312.30356
9512,311.835
9513,311.89932
9514,312.06033
9515,311.87045
9516,311.7189
9517,311.68924
9518,311.50702
9519,311.6078
9520,312.3352
9521,312.96985
9522,313.01883
9523,312.83197
9524,312.7523
9525,312.57562
9526,312.44135
9527,312.59384
9528,312.6054
9529,312.14297
9530,311.79843
9531,311.97165
9532,312.03516
9533,311.80533
9534,311.71436
9535,311.65146
9536,311.47476
9537,311.76492
9538,312.5653
9539,313.03812
9540,312.96558
9541,312.8012
9542,312.721
9543,312.5127
9544,312.4638
9545,312.63666
9546,312.516
9547,311.99295
9548,311.81165
9549,312.0305
9550,311.9807
9551,311.75613
9552,311.71204
9553,311.59653
9554,311.4838
9555,311.9704
9556,312.7615
9557,313.05826
9558,312.9064
9559,312.78082
9560,312.67303
9561,312.46448
9562,312.50854
9563,312.6536
9564,312.3856
9565,311.87708
9566,311.8622
9567,312.06006
9568,311.91046
9569,311.72675
9570,311.70105
9571,311.53558
9572,311.5474
9573,312.20447
9574,312.9107
9575,313.04007
9576,312.85416
9577,312.76358
9578,312.61188
9579,312.44135
9580,312.56363
9581,312.6332
9582,312.2291
9583,311.8107
9584,311.9323
9585,312.05344
9586,311.8391
9587,311.7149
9588,311.67328
9589,311.48752
9590,311.67236
9591,312.443
9592,313.00723
9593,312.9955
9594,312.81528
9595,312.73975
9596,312.5463
9597,312.44836
9598,312.61517
9599,312.56888
9600,312.0701
9601,311.79776
9602,312.00134
9603,312.0137
9604,311.78033
9605,311.71286
9606,311.62717
9607,311.47214
9608,311.8537
9609,312.66037
9610,313.053
9611,312.93826
9612,312.79074
9613,312.7017
9614,312.48886
9615,312.4825
9616,312.6481
9617,312.4602
9618,311.93384
9619,311.83087
9620,312.04904
9621,311.95074
9622,311.74075
9623,311.70834
9624,311.5684
9625,311.5056
9626,312.0756
9627,312.83664
9628,313.05453
9629,312.8812
9630,312.77338
9631,312.64728
9632,312.45126
9633,312.5336
9634,312.64905
9635,312.31555
9636,311.83997
9637,311.8937
9638,312.06305
9639,311.87842
9640,311.72028
9641,311.69128
9642,311.51154
9643,311.59775
9644,312.3154
9645,312.96185
9646,313.02255
9647,312.8344
9648,312.7545
9649,312.58295
9650,312.4419
9651,312.5887
9652,312.60883
9653,312.15454
9654,311.7982
9655,311.966
9656,312.04037
9657,311.81137
9658,311.7138
9659,311.65463
9660,311.47598
9661,311.74966
9662,312.54684
9663,313.0344
9664,312.97012
9665,312.80246
9666,312.72473
9667,312.5193
9668,312.46185
9669,312.63293
9670,312.52344
9671,312.00272
9672,311.8078
9673,312.0273
9674,311.9884
9675,311.76053
9676,311.71204
9677,311.6015
9678,311.48148
9679,311.9521
9680,312.7473
9681,313.0588
9682,312.91125
9683,312.7822
9684,312.67938
9685,312.46973
9686,312.5051
9687,312.65277
9688,312.39673
9689,311.88382
9690,311.8566
9691,312.06073
9692,311.91898
9693,311.72922
9694,311.70227
9695,311.54092
9696,311.5405
9697,312.18506
9698,312.90103
9699,313.0438
9700,312.85828
9701,312.76593
9702,312.61957
9703,312.4444
9704,312.5595
9705,312.63556
9706,312.24164
9707,311.81342
9708,311.92682
9709,312.05783
9710,311.8471
9711,311.71588
9712,311.67645
9713,311.49124
9714,311.65997
9715,312.424
9716,313.00186
9717,313.00018
9718,312.81775
9719,312.74277
9720,312.55374
9721,312.44797
9722,312.61078
9723,312.5744
9724,312.0811
9725,311.79544
9726,311.99625
9727,312.01978
9728,311.78525
9729,311.71176
9730,311.63058
9731,311.4716
9732,311.8364
9733,312.64325
9734,313.0511
9735,312.94266
9736,312.7913
9737,312.70584
9738,312.4945
9739,312.4788
9740,312.64465
9741,312.46863
9742,311.94153
9743,311.8251
9744,312.0467
9745,311.95816
9746,311.74323
9747,311.70804
9748,311.57275
9749,311.5007
9750,312.0555
9751,312.82367
9752,313.05563
9753,312.88477
9754,312.77417
9755,312.65347
9756,312.45486
9757,312.52878
9758,312.6485
9759,312.3264
9760,311.84366
9761,311.8867
9762,312.0643
9763,311.88586
9764,311.72067
9765,311.6917
9766,311.51495
9767,311.5875
9768,312.29474
9769,312.95343
9770,313.02573
9771,312.8368
9772,312.756
9773,312.5897
9774,312.44244
9775,312.58362
9776,312.612
9777,312.16595
9778,311.79788
9779,311.9598
9780,312.04507
9781,311.8177
9782,311.71313
9783,311.65738
9784,311.47766
9785,311.735
9786,312.5281
9787,313.0304
9788,312.9744
9789,312.80368
9790,312.7279
9791,312.52576
9792,312.4598
9793,312.62894
9794,312.5306
9795,312.01303
9796,311.80438
9797,312.0239
9798,311.99554
9799,311.7648
9800,311.71133
9801,311.60587
9802,311.479
9803,311.93326
9804,312.73187
9805,313.05798
9806,312.9151
9807,312.7826
9808,312.6842
9809,312.4744
9810,312.50027
9811,312.6503
9812,312.40652
9813,311.89038
9814,311.85065
9815,312.06033
9816,311.92682
9817,311.7311
9818,311.7027
9819,311.5456
9820,311.5335
9821,312.1647
9822,312.89014
9823,313.04587
9824,312.8609
9825,312.76648
9826,312.62592
9827,312.44644
9828,312.55414
9829,312.63666
9830,312.25317
9831,311.8156
9832,311.92007
9833,312.061
9834,311.85464
9835,311.7163
9836,311.6785
9837,311.49466
9838,311.6479
9839,312.40445
9840,312.99564
9841,313.0045
9842,312.81982
9843,312.7454
9844,312.5612
9845,312.4481
9846,312.60663
9847,312.58002
9848,312.09308
9849,311.79446
9850,311.99182
9851,312.0269
9852,311.79187
9853,311.7123
9854,311.63565
9855,311.4727
9856,311.8207
9857,312.62717
9858,313.0497
9859,312.94806
9860,312.79337
9861,312.71106
9862,312.5018
9863,312.47714
9864,312.64258
9865,312.47812
9866,311.9513
9867,311.82114
9868,312.04535
9869,311.96667
9870,311.74734
9871,311.7086
9872,311.57828
9873,311.49686
9874,312.03708
9875,312.81128
9876,313.05746
9877,312.8893
9878,312.77557
9879,312.66022
9880,312.45953
9881,312.5248
9882,312.6485
9883,312.33783
9884,311.84888
9885,311.88065
9886,312.06583
9887,311.8941
9888,311.72208
9889,311.69324
9890,311.51962
9891,311.57812
9892,312.27478
9893,312.94516
9894,313.02957
9895,312.8398
9896,312.75793
9897,312.597
9898,312.44397
9899,312.5788
9900,312.61517
9901,312.17764
9902,311.79788
9903,311.9535
9904,312.04944
9905,311.82373
9906,311.7126
9907,311.6597
9908,311.47928
9909,311.72
9910,312.50967
9911,313.02628
9912,312.9791
9913,312.80533
9914,312.73148
9915,312.5328
9916,312.45816
9917,312.62482
9918,312.53708
9919,312.02264
9920,311.8001
9921,312.01907
9922,312.00174
9923,311.7685
9924,311.71024
9925,311.6097
9926,311.4768
9927,311.91486
9928,312.71658
9929,313.05783
9930,312.9198
9931,312.7837
9932,312.68958
9933,312.47977
9934,312.49686
9935,312.64865
9936,312.4167
9937,311.8974
9938,311.84488
9939,312.0599
9940,311.93506
9941,311.7339
9942,311.70367
9943,311.55093
9944,311.52747
9945,312.14517
9946,312.87952
9947,313.0486
9948,312.8649
9949,312.76825
9950,312.63336
9951,312.4499
9952,312.54987
9953,312.6383
9954,312.2653
9955,311.8188
9956,311.91418
9957,312.0643
9958,311.8622
9959,311.7171
9960,311.681
9961,311.49863
9962,311.6365
9963,312.38504
9964,312.98956
9965,313.009
9966,312.82245
9967,312.74826
9968,312.5686
9969,312.4481
9970,312.60193
9971,312.58472
9972,312.10446
9973,311.7931
9974,311.98676
9975,312.03296
9976,311.79788
9977,311.71216
9978,311.63937
9979,311.47324
9980,311.80423
9981,312.60968
9982,313.0471
9983,312.95245
9984,312.7943
9985,312.7152
9986,312.50772
9987,312.474
9988,312.63916
9989,312.4861
9990,311.9598
9991,311.81592
9992,312.04245
9993,311.97385
9994,311.75037
9995,311.70804
9996,311.58264
9997,311.49274
9998,312.01727
9999,312.7975
10000,313.05826
10001,312.89304
10002,312.77612
10003,312.6656
10004,312.46338
10005,312.52
10006,312.64783
10007,312.34885
10008,311.85382
10009,311.87402
10010,312.06693
10011,311.90192
10012,311.72385
10013,311.69473
10014,311.5243
10015,311.56976
10016,312.25497
10017,312.93646
10018,313.03317
10019,312.843
10020,312.7597
10021,312.60428
10022,312.44574
10023,312.57397
10024,312.6182
10025,312.18976
10026,311.79886
10027,311.94745
10028,312.0543
10029,311.83087
10030,311.713
10031,311.66327
10032,311.48203
10033,311.7064
10034,312.4911
10035,313.02213
10036,312.98392
10037,312.80728
10038,312.73505
10039,312.5401
10040,312.4573
10041,312.6211
10042,312.54407
10043,312.03378
10044,311.79764
10045,312.01562
10046,312.00958
10047,311.77414
10048,311.7108
10049,311.61493
10050,311.47626
10051,311.89795
10052,312.7017
10053,313.0577
10054,312.92487
10055,312.78522
10056,312.69534
10057,312.48596
10058,312.49384
10059,312.64685
10060,312.42648
10061,311.9051
10062,311.83954
10063,312.05923
10064,311.94318
10065,311.73676
10066,311.7038
10067,311.55576
10068,311.5213
10069,312.12537
10070,312.86807
10071,313.0508
10072,312.86835
10073,312.76923
10074,312.6397
10075,312.4529
10076,312.54492
10077,312.639
10078,312.27698
10079,311.82236
10080,311.90787
10081,312.06735
10082,311.87045
10083,311.7185
10084,311.68347
10085,311.50262
10086,311.62576
10087,312.36508
10088,312.98212
10089,313.01233
10090,312.82422
10091,312.7501
10092,312.5755
10093,312.44824
10094,312.597
10095,312.58914
10096,312.11603
10097,311.79227
10098,311.98154
10099,312.03873
10100,311.80408
10101,311.71216
10102,311.64337
10103,311.47406
10104,311.78854
10105,312.5919
10106,313.04404
10107,312.95676
10108,312.79514
10109,312.71878
10110,312.5138
10111,312.47137
10112,312.63556
10113,312.49396
10114,311.9686
10115,311.81094
10116,312.03928
10117,311.98126
10118,311.75394
10119,311.7075
10120,311.5872
10121,311.48917
10122,311.99817
10123,312.78357
10124,313.05853
10125,312.89703
10126,312.77667
10127,312.6714
10128,312.46777
10129,312.51572
10130,312.64685
10131,312.3596
10132,311.85934
10133,311.8677
10134,312.0676
10135,311.9099
10136,311.72534
10137,311.69543
10138,311.52896
10139,311.5611
10140,312.23434
10141,312.92654
10142,313.03577
10143,312.84546
10144,312.76083
10145,312.6109
10146,312.44714
10147,312.56876
10148,312.62012
10149,312.2013
10150,311.8001
10151,311.9411
10152,312.05853
10153,311.8379
10154,311.713
10155,311.6659
10156,311.4845
10157,311.6928
10158,312.47177
10159,313.01688
10160,312.9882
10161,312.8085
10162,312.73752
10163,312.5467
10164,312.45566
10165,312.61655
10166,312.55002
10167,312.04422
10168,311.79446
10169,312.01096
10170,312.01605
10171,311.7788
10172,311.70956
10173,311.6185
10174,311.47464
10175,311.87927
10176,312.68542
10177,313.05673
10178,312.9293
10179,312.78577
10180,312.69992
10181,312.4912
10182,312.4901
10183,312.64453
10184,312.43585
10185,311.9121
10186,311.8331
10187,312.05743
10188,311.95074
10189,311.7387
10190,311.7035
10191,311.56
10192,311.51495
10193,312.10504
10194,312.85635
10195,313.053
10196,312.87234
10197,312.77032
10198,312.6463
10199,312.4564
10200,312.54037
10201,312.6397
10202,312.2883
10203,311.82498
10204,311.90057
10205,312.06912
10206,311.8772
10207,311.71808
10208,311.68414
10209,311.5056
10210,311.6141
10211,312.345
10212,312.97522
10213,313.01688
10214,312.82684
10215,312.7523
10216,312.58264
10217,312.4488
10218,312.59244
10219,312.5934
10220,312.1273
10221,311.7909
10222,311.97522
10223,312.04398
10224,311.80972
10225,311.7112
10226,311.64624
10227,311.47516
10228,311.7729
10229,312.5741
10230,313.04117
10231,312.96158
10232,312.7964
10233,312.72278
10234,312.5204
10235,312.46918
10236,312.632
10237,312.50168
10238,311.9782
10239,311.80682
10240,312.03625
10241,311.9891
10242,311.75806
10243,311.70737
10244,311.59186
10245,311.48615
10246,311.9792
10247,312.7695
10248,313.05936
10249,312.9013
10250,312.77777
10251,312.6773
10252,312.47275
10253,312.51172
10254,312.64587
10255,312.37033
10256,311.8651
10257,311.8614
10258,312.06802
10259,311.91803
10260,311.727
10261,311.6961
10262,311.53308
10263,311.55286
10264,312.21426
10265,312.91718
10266,313.0392
10267,312.8489
10268,312.76233
10269,312.61807
10270,312.4495
10271,312.56418
10272,312.6226
10273,312.2133
10274,311.80106
10275,311.93454
10276,312.06195
10277,311.84476
10278,311.713
10279,311.66794
10280,311.48712
10281,311.67935
10282,312.4525
10283,313.01178
10284,312.99274
10285,312.81058
10286,312.74057
10287,312.55402
10288,312.45526
10289,312.61255
10290,312.5562
10291,312.05508
10292,311.79187
10293,312.0063
10294,312.02277
10295,311.7843
10296,311.70944
10297,311.62262
10298,311.47406
10299,311.8625
10300,312.66876
10301,313.05496
10302,312.93344
10303,312.78632
10304,312.7043
10305,312.49698
10306,312.4868
10307,312.6416
10308,312.44495
10309,311.92035
10310,311.82812
10311,312.05594
10312,311.95883
10313,311.74197
10314,311.7038
10315,311.56522
10316,311.51004
10317,312.08548
10318,312.84393
10319,313.05453
10320,312.87595
10321,312.771
10322,312.65265
10323,312.4598
10324,312.53568
10325,312.6401
10326,312.29984
10327,311.82898
10328,311.89426
10329,312.07147
10330,311.8856
10331,311.71973
10332,311.68634
10333,311.51016
10334,311.60422
10335,312.3253
10336,312.96805
10337,313.02115
10338,312.8299
10339,312.7546
10340,312.59036
10341,312.45004
10342,312.58817
10343,312.5977
10344,312.1394
10345,311.79105
10346,311.97
10347,312.04987
10348,311.81686
10349,311.71176
10350,311.6501
10351,311.47693
10352,311.75763
10353,312.5565
10354,313.03842
10355,312.96683
10356,312.7983
10357,312.72693
10358,312.5277
10359,312.46796
10360,312.62894
10361,312.50992
10362,311.98813
10363,311.80298
10364,312.03308
10365,311.99667
10366,311.76285
10367,311.7075
10368,311.59695
10369,311.4838
10370,311.9609
10371,312.75558
10372,313.06046
10373,312.90656
10374,312.77902
10375,312.68335
10376,312.47812
10377,312.50827
10378,312.64493
10379,312.38104
10380,311.871
10381,311.85492
10382,312.06802
10383,311.92615
10384,311.72922
10385,311.69666
10386,311.53775
10387,311.54504
10388,312.19455
10389,312.90765
10390,313.04282
10391,312.85263
10392,312.76413
10393,312.6252
10394,312.45224
10395,312.55978
10396,312.6251
10397,312.22552
10398,311.80353
10399,311.92847
10400,312.06638
10401,311.85315
10402,311.71436
10403,311.6714
10404,311.4908
10405,311.6675
10406,312.43378
10407,313.00668
10408,312.9977
10409,312.81293
10410,312.74374
10411,312.56143
10412,312.4551
10413,312.6084
10414,312.56186
10415,312.06653
10416,311.78995
10417,312.00134
10418,312.0294
10419,311.79007
10420,311.70944
10421,311.62704
10422,311.47406
10423,311.84573
10424,312.65265
10425,313.05386
10426,312.9388
10427,312.78784
10428,312.7093
10429,312.50345
10430,312.48447
10431,312.6394
10432,312.45444
10433,311.92874
10434,311.82278
10435,312.05414
10436,311.96683
10437,311.74527
10438,311.70407
10439,311.5699
10440,311.5047
10441,312.06543
10442,312.83154
10443,313.05634
10444,312.8798
10445,312.77197
10446,312.65872
10447,312.46338
10448,312.53128
10449,312.6401
10450,312.31085
10451,311.83255
10452,311.88684
10453,312.07257
10454,311.89285
10455,311.72028
10456,311.6869
10457,311.5136
10458,311.5935
10459,312.30453
10460,312.9592
10461,313.02432
10462,312.83167
10463,312.75558
10464,312.59644
10465,312.45004
10466,312.5828
10467,312.60086
10468,312.15015
10469,311.78967
10470,311.96283
10471,312.05386
10472,311.82236
10473,311.71054
10474,311.65228
10475,311.47778
10476,311.74228
10477,312.53775
10478,313.0347
10479,312.9715
10480,312.7994
10481,312.7301
10482,312.53403
10483,312.46588
10484,312.62497
10485,312.5168
10486,311.99802
10487,311.79874
10488,312.02896
10489,312.00366
10490,311.76712
10491,311.7072
10492,311.6015
10493,311.48148
10494,311.94247
10495,312.74026
10496,313.0602
10497,312.91083
10498,312.77957
10499,312.68832
10500,312.48294
10501,312.5043
10502,312.64313
10503,312.39096
10504,311.8772
10505,311.8486
10506,312.06735
10507,311.93396
10508,311.7311
10509,311.69705
10510,311.5423
10511,311.5379
10512,312.17407
10513,312.89688
10514,313.0453
10515,312.8558
10516,312.76483
10517,312.63168
10518,312.45444
10519,312.55484
10520,312.62646
10521,312.2371
10522,311.80533
10523,311.92148
10524,312.069
10525,311.86002
10526,311.71436
10527,311.67303
10528,311.49356
10529,311.65463
10530,312.4141
10531,313.00058
10532,313.00198
10533,312.81473
10534,312.74594
10535,312.56833
10536,312.4547
10537,312.60388
10538,312.56696
10539,312.07724
10540,311.78732
10541,311.9957
10542,312.03516
10543,311.7953
10544,311.7086
10545,311.6303
10546,311.47336
10547,311.82843
10548,312.63556
10549,313.0519
10550,312.94336
10551,312.78854
10552,312.7133
10553,312.50912
10554,312.48102
10555,312.63623
10556,312.46255
10557,311.9363
10558,311.8166
10559,312.05084
10560,311.97385
10561,311.74805
10562,311.70297
10563,311.57373
10564,311.50003
10565,312.0456
10566,312.8183
10567,313.0577
10568,312.88364
10569,312.77252
10570,312.66434
10571,312.46722
10572,312.52646
10573,312.63953
10574,312.3216
10575,311.83667
10576,311.8798
10577,312.0734
10578,311.90045
10579,311.72122
10580,311.6877
10581,311.51746
10582,311.58377
10583,312.28442
10584,312.95096
10585,313.02792
10586,312.8346
10587,312.7574
10588,312.60358
10589,312.45154
10590,312.57812
10591,312.604
10592,312.16226
10593,311.7898
10594,311.95663
10595,312.05853
10596,311.82938
10597,311.71094
10598,311.65573
10599,311.4801
10600,311.7284
10601,312.5196
10602,313.03098
10603,312.97635
10604,312.8012
10605,312.73367
10606,312.54135
10607,312.4649
10608,312.6218
10609,312.52426
10610,312.00876
10611,311.79572
10612,312.02554
10613,312.01138
10614,311.7726
10615,311.70737
10616,311.6064
10617,311.48038
10618,311.92487
10619,312.72583
10620,313.06046
10621,312.91592
10622,312.78094
10623,312.69424
10624,8.175798
10625,8.175798
10626,8.175798
10627,8.175798
10628,8.175798
10629,8.175798
10630,8.175798
10631,311.94357
10632,311.73538
10633,311.69955
10634,311.54874
10635,311.53268
10636,312.1552
10637,312.8864
10638,313.0482
10639,312.8598
10640,312.7666
10641,312.63916
10642,312.45816
10643,312.55084
10644,312.6284
10645,312.24948
10646,311.80917
10647,311.91583
10648,312.07312
10649,311.8688
10650,311.7163
10651,311.6759
10652,311.49768
10653,311.6435
10654,312.3944
10655,312.994
10656,313.00598
10657,312.81677
10658,312.74802
10659,312.57523
10660,312.4547
10661,312.59918
10662,312.5719
10663,312.08838
10664,311.78568
10665,311.9906
10666,312.04123
10667,311.8016
10668,311.7086
10669,311.63443
10670,311.47433
10671,311.81192
10672,312.61807
10673,313.0496
10674,312.94763
10675,312.78937
10676,312.71686
10677,312.51517
10678,312.47855
10679,312.6331
10680,312.47095
10681,311.94467
10682,311.8111
10683,312.04767
10684,311.98126
10685,311.7513
10686,311.70258
10687,311.57812
10688,311.49548
10689,312.02594
10690,312.80508
10691,313.05896
10692,312.88794
10693,312.77307
10694,312.67014
10695,312.47137
10696,312.5222
10697,312.63916
10698,312.33258
10699,311.8412
10700,311.87292
10701,312.07407
10702,311.9081
10703,311.72247
10704,311.68857
10705,311.52142
10706,311.57443
10707,312.2643
10708,312.94238
10709,313.03177
10710,312.8376
10711,312.75903
10712,312.61078
10713,312.45334
10714,312.57358
10715,312.60706
10716,312.17407
10717,311.79034
10718,311.9502
10719,312.06305
10720,311.8364
10721,311.71094
10722,311.65836
10723,311.48215
10724,311.71423
10725,312.50058
10726,313.02628
10727,312.98074
10728,312.80258
10729,312.73642
10730,312.54794
10731,312.46365
10732,312.61765
10733,312.53085
10734,312.01923
10735,311.79254
10736,312.02127
10737,312.01837
10738,311.77756
10739,311.70697
10740,311.6104
10741,311.47833
10742,311.90646
10743,312.74112
10744,312.6711
10745,312.69122
10746,312.71973
10747,312.27576
10748,311.84695
10749,312.04398
10750,312.20682
10751,311.9312
10752,311.27167
10753,311.4108
10754,311.51703
10755,311.19638
10756,311.72177
10757,311.8232
10758,311.64432
10759,311.76382
10760,313.2897
10761,313.88144
10762,313.49728
10763,314.01068
10764,314.63943
10765,313.83014
10766,314.5496
10767,315.10553
10768,315.07776
10769,314.71375
10770,314.93866
10771,314.7368
10772,314.57535
10773,314.93686
10774,316.36197
10775,316.72287
10776,317.51425
10777,317.80795
10778,318.32785
10779,319.11792
10780,319.7624
10781,319.92038
10782,320.84448
10783,320.43542
10784,320.03802
10785,320.56296
10786,320.86514
10787,319.89966
10788,319.7476
10789,320.7123
10790,321.512
10791,321.81464
10792,323.70923
10793,323.9424
